,Formalism,#Set,index,k,QQ,t,phi_x,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,F,sigmaF
15,BKM10,1.0,15.0,5.8,1.82,-0.17,124.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.06352072513002922,0.00326496731885767
16,BKM10,1.0,16.0,5.8,1.82,-0.17,132.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.061546769986878344,0.0031077164189215155
17,BKM10,1.0,17.0,5.8,1.82,-0.17,140.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.0536221733833358,0.0029790623074092758
18,BKM10,1.0,18.0,5.8,1.82,-0.17,148.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.05980385873526634,0.0028768907135139216
19,BKM10,1.0,19.0,5.8,1.82,-0.17,156.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.05617950638000737,0.0027993836408011855
20,BKM10,1.0,20.0,5.8,1.82,-0.17,164.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.05416022503281973,0.0027450838804541095
21,BKM10,1.0,21.0,5.8,1.82,-0.17,172.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.053400704703398506,0.0027129320482215157
22,BKM10,1.0,22.0,5.8,1.82,-0.17,180.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.05492887967482372,0.0027022863777857106
23,BKM10,1.0,23.0,5.8,1.82,-0.17,188.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.054718826414615694,0.0027129320482215157
24,BKM10,1.0,24.0,5.8,1.82,-0.17,196.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.0563418626564902,0.0027450838804541095
25,BKM10,1.0,25.0,5.8,1.82,-0.17,204.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.056011667911432986,0.0027993836408011855
26,BKM10,1.0,26.0,5.8,1.82,-0.17,212.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.05980341628178795,0.0028768907135139216
27,BKM10,1.0,27.0,5.8,1.82,-0.17,220.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.06316443549901553,0.0029790623074092758
28,BKM10,1.0,28.0,5.8,1.82,-0.17,228.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.06502348227388244,0.0031077164189215155
29,BKM10,1.0,29.0,5.8,1.82,-0.17,236.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.06477257655888469,0.00326496731885767
30,BKM10,1.0,30.0,5.8,1.82,-0.17,244.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.07438861049852885,0.0034531193327844117
31,BKM10,1.0,31.0,5.8,1.82,-0.17,252.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.07111112287145079,0.003674500390354684
32,BKM10,1.0,32.0,5.8,1.82,-0.17,260.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.08613958507587466,0.003931212974792786
33,BKM10,1.0,33.0,5.8,1.82,-0.17,268.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.0847698328652269,0.004224778289765782
34,BKM10,1.0,34.0,5.8,1.82,-0.17,276.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.08760804463009081,0.004555652477270039
35,BKM10,1.0,35.0,5.8,1.82,-0.17,284.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.10301529710063793,0.004922605864922883
36,BKM10,1.0,36.0,5.8,1.82,-0.17,292.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.10683049215015655,0.00532198303902395
37,BKM10,1.0,37.0,5.8,1.82,-0.17,300.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.12089879092556725,0.0057469082917949105
38,BKM10,1.0,38.0,5.8,1.82,-0.17,308.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.12245607468801968,0.00618656887385632
39,BKM10,1.0,39.0,5.8,1.82,-0.17,316.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.12859234065251643,0.0066257881234758126
40,BKM10,1.0,40.0,5.8,1.82,-0.17,324.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.15187286652666768,0.007045164468021752
41,BKM10,1.0,41.0,5.8,1.82,-0.17,332.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.15441317032527213,0.00742205243503756
42,BKM10,1.0,42.0,5.8,1.82,-0.17,340.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.15669900607282003,0.007732542548490357
43,BKM10,1.0,43.0,5.8,1.82,-0.17,348.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.15062194252554806,0.00795433148556037
44,BKM10,1.0,44.0,5.8,1.82,-0.17,356.0,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,0.1675642121505627,0.008070012973890255
45,BKM10,2.0,0.0,5.8,1.93,-0.23,4.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.1450587474969335,0.006943637552682707
46,BKM10,2.0,1.0,5.8,1.93,-0.23,12.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.14425463417156642,0.006800537276178919
47,BKM10,2.0,2.0,5.8,1.93,-0.23,20.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.12204287988731333,0.00653193340987937
48,BKM10,2.0,3.0,5.8,1.93,-0.23,28.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.13017530781197922,0.006168285311160131
49,BKM10,2.0,4.0,5.8,1.93,-0.23,36.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.11994324953888033,0.005745611338376193
50,BKM10,2.0,5.0,5.8,1.93,-0.23,44.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.11300968417786246,0.005298488398582122
51,BKM10,2.0,6.0,5.8,1.93,-0.23,52.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.09999044354910315,0.004855337036959709
52,BKM10,2.0,7.0,5.8,1.93,-0.23,60.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.0943160251883168,0.004436480164634282
53,BKM10,2.0,8.0,5.8,1.93,-0.23,68.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.08516759003960435,0.004054369810705044
54,BKM10,2.0,9.0,5.8,1.93,-0.23,76.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.0710871568639377,0.0037150094643625523
55,BKM10,2.0,10.0,5.8,1.93,-0.23,84.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.0649541434403362,0.003419745785515854
56,BKM10,2.0,11.0,5.8,1.93,-0.23,92.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.06397364903525157,0.003166927613802285
57,BKM10,2.0,12.0,5.8,1.93,-0.23,100.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.0563732448958256,0.002953218135535895
58,BKM10,2.0,13.0,5.8,1.93,-0.23,108.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.060267312629004026,0.002774527922111656
59,BKM10,2.0,14.0,5.8,1.93,-0.23,116.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.054211755656833636,0.002626623243841242
60,BKM10,2.0,15.0,5.8,1.93,-0.23,124.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.051387812243750206,0.0025054900769650654
61,BKM10,2.0,16.0,5.8,1.93,-0.23,132.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.048839529773770186,0.0024075298986831776
62,BKM10,2.0,17.0,5.8,1.93,-0.23,140.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04602741515251707,0.0023296479146070644
63,BKM10,2.0,18.0,5.8,1.93,-0.23,148.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04427364868960855,0.002269277592521808
64,BKM10,2.0,19.0,5.8,1.93,-0.23,156.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.0457185453624037,0.002224371238704418
65,BKM10,2.0,20.0,5.8,1.93,-0.23,164.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04138626541422783,0.0021933757886259805
66,BKM10,2.0,21.0,5.8,1.93,-0.23,172.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04530844708936757,0.002175205650649951
67,BKM10,2.0,22.0,5.8,1.93,-0.23,180.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.044151663071375344,0.0021692196025984213
68,BKM10,2.0,23.0,5.8,1.93,-0.23,188.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04526266357178233,0.002175205650649951
69,BKM10,2.0,24.0,5.8,1.93,-0.23,196.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04055992664081289,0.0021933757886259805
70,BKM10,2.0,25.0,5.8,1.93,-0.23,204.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04456269191780762,0.002224371238704418
71,BKM10,2.0,26.0,5.8,1.93,-0.23,212.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04404720430538767,0.002269277592521808
72,BKM10,2.0,27.0,5.8,1.93,-0.23,220.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04389900378280704,0.0023296479146070644
73,BKM10,2.0,28.0,5.8,1.93,-0.23,228.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04973148283886938,0.0024075298986831776
74,BKM10,2.0,29.0,5.8,1.93,-0.23,236.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.053943202774831805,0.0025054900769650654
75,BKM10,2.0,30.0,5.8,1.93,-0.23,244.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.04904240710394785,0.0026266232438412413
76,BKM10,2.0,31.0,5.8,1.93,-0.23,252.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.05715203864887695,0.002774527922111656
77,BKM10,2.0,32.0,5.8,1.93,-0.23,260.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.06408881161582594,0.002953218135535894
78,BKM10,2.0,33.0,5.8,1.93,-0.23,268.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.06310815695572047,0.003166927613802285
79,BKM10,2.0,34.0,5.8,1.93,-0.23,276.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.07406310671064856,0.003419745785515853
80,BKM10,2.0,35.0,5.8,1.93,-0.23,284.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.07074512177438468,0.0037150094643625523
81,BKM10,2.0,36.0,5.8,1.93,-0.23,292.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.07125097800805189,0.004054369810705044
82,BKM10,2.0,37.0,5.8,1.93,-0.23,300.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.08595760840090616,0.004436480164634282
83,BKM10,2.0,38.0,5.8,1.93,-0.23,308.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.10466582401148204,0.004855337036959707
84,BKM10,2.0,39.0,5.8,1.93,-0.23,316.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.10268513354335043,0.005298488398582122
85,BKM10,2.0,40.0,5.8,1.93,-0.23,324.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.10332968047210925,0.005745611338376193
86,BKM10,2.0,41.0,5.8,1.93,-0.23,332.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.12410779965027503,0.006168285311160131
87,BKM10,2.0,42.0,5.8,1.93,-0.23,340.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.1336091416631566,0.006531933409879374
88,BKM10,2.0,43.0,5.8,1.93,-0.23,348.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.13936508856683075,0.006800537276178919
89,BKM10,2.0,44.0,5.8,1.93,-0.23,356.0,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,0.14778306804552727,0.006943637552682707
90,BKM10,3.0,0.0,5.8,1.96,-0.27,4.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.13269720880239078,0.0064365512494220945
91,BKM10,3.0,1.0,5.8,1.96,-0.27,12.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.1211737160529261,0.006276876349299656
92,BKM10,3.0,2.0,5.8,1.96,-0.27,20.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.12439127757729816,0.005981577447516988
93,BKM10,3.0,3.0,5.8,1.96,-0.27,28.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.11148273203057535,0.005590897176251822
94,BKM10,3.0,4.0,5.8,1.96,-0.27,36.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.11019687613518461,0.005149863377386682
95,BKM10,3.0,5.0,5.8,1.96,-0.27,44.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.09548786967015431,0.004698525175522427
96,BKM10,3.0,6.0,5.8,1.96,-0.27,52.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.08141375115325317,0.00426664579629313
97,BKM10,3.0,7.0,5.8,1.96,-0.27,60.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.07589105865954966,0.0038727331522320513
98,BKM10,3.0,8.0,5.8,1.96,-0.27,68.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.07336498130903321,0.003525754891794121
99,BKM10,3.0,9.0,5.8,1.96,-0.27,76.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.060839495345152046,0.003227830502502211
100,BKM10,3.0,10.0,5.8,1.96,-0.27,84.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.06011692269377755,0.0029768106154506656
101,BKM10,3.0,11.0,5.8,1.96,-0.27,92.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.05677111800993201,0.0027682822185296483
102,BKM10,3.0,12.0,5.8,1.96,-0.27,100.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.04873445115994105,0.0025969338865762595
103,BKM10,3.0,13.0,5.8,1.96,-0.27,108.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.0529286066986103,0.0024573904713450848
104,BKM10,3.0,14.0,5.8,1.96,-0.27,116.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.05068300675797647,0.002344668823954773
105,BKM10,3.0,15.0,5.8,1.96,-0.27,124.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.04911225971385256,0.0022543887049821286
106,BKM10,3.0,16.0,5.8,1.96,-0.27,132.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.043604939607365945,0.0021828385463185454
107,BKM10,3.0,17.0,5.8,1.96,-0.27,140.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.042387375101932204,0.002126963010460069
108,BKM10,3.0,18.0,5.8,1.96,-0.27,148.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.04286156302437388,0.0020843142329028215
109,BKM10,3.0,19.0,5.8,1.96,-0.27,156.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.04315089682668083,0.0020529914454573204
110,BKM10,3.0,20.0,5.8,1.96,-0.27,164.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.03942245971617149,0.00203158271973407
111,BKM10,3.0,21.0,5.8,1.96,-0.27,172.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.0382964948369967,0.002019115985276635
112,BKM10,3.0,22.0,5.8,1.96,-0.27,180.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.039236867905467515,0.002015022749427686
113,BKM10,3.0,23.0,5.8,1.96,-0.27,188.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.04140927233840497,0.002019115985276635
114,BKM10,3.0,24.0,5.8,1.96,-0.27,196.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.0396392875476792,0.00203158271973407
115,BKM10,3.0,25.0,5.8,1.96,-0.27,204.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.042589059942063,0.0020529914454573204
116,BKM10,3.0,26.0,5.8,1.96,-0.27,212.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.039931788493042214,0.0020843142329028215
117,BKM10,3.0,27.0,5.8,1.96,-0.27,220.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.039079293842048876,0.002126963010460069
118,BKM10,3.0,28.0,5.8,1.96,-0.27,228.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.04665819750330395,0.0021828385463185454
119,BKM10,3.0,29.0,5.8,1.96,-0.27,236.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.04754381682094216,0.0022543887049821286
120,BKM10,3.0,30.0,5.8,1.96,-0.27,244.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.044588774133661926,0.002344668823954773
121,BKM10,3.0,31.0,5.8,1.96,-0.27,252.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.047009547447405965,0.002457390471345085
122,BKM10,3.0,32.0,5.8,1.96,-0.27,260.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.05071065359432377,0.002596933886576259
123,BKM10,3.0,33.0,5.8,1.96,-0.27,268.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.05393514009963229,0.0027682822185296483
124,BKM10,3.0,34.0,5.8,1.96,-0.27,276.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.05808038496719095,0.0029768106154506643
125,BKM10,3.0,35.0,5.8,1.96,-0.27,284.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.06639899418953107,0.003227830502502211
126,BKM10,3.0,36.0,5.8,1.96,-0.27,292.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.06675318843149024,0.0035257548917941185
127,BKM10,3.0,37.0,5.8,1.96,-0.27,300.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.08117945101556356,0.0038727331522320513
128,BKM10,3.0,38.0,5.8,1.96,-0.27,308.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.09419484066603291,0.0042666457962931255
129,BKM10,3.0,39.0,5.8,1.96,-0.27,316.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.09116798014084043,0.004698525175522427
130,BKM10,3.0,40.0,5.8,1.96,-0.27,324.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.09786375385519688,0.005149863377386684
131,BKM10,3.0,41.0,5.8,1.96,-0.27,332.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.11716159649173595,0.005590897176251822
132,BKM10,3.0,42.0,5.8,1.96,-0.27,340.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.12336853068137561,0.005981577447516992
133,BKM10,3.0,43.0,5.8,1.96,-0.27,348.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.13021119306085446,0.006276876349299656
134,BKM10,3.0,44.0,5.8,1.96,-0.27,356.0,0.575752819184127,0.8660034883518137,0.6383000000000001,-1.42035,3.1500000000000004,0.037,0.11775421177188602,0.0064365512494220945
135,BKM10,4.0,0.0,5.8,1.98,-0.32,4.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.11600301657739781,0.005555189248046698
136,BKM10,4.0,1.0,5.8,1.98,-0.32,12.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.11140787863572377,0.0054054021096609315
137,BKM10,4.0,2.0,5.8,1.98,-0.32,20.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.10532020097051471,0.005131817935858768
138,BKM10,4.0,3.0,5.8,1.98,-0.32,28.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.09493616372763194,0.004776752766248752
139,BKM10,4.0,4.0,5.8,1.98,-0.32,36.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.08504230660102695,0.004385485780668308
140,BKM10,4.0,5.0,5.8,1.98,-0.32,44.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.08123765962224207,0.0039958425375037
141,BKM10,4.0,6.0,5.8,1.98,-0.32,52.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.07044767743268299,0.003633599809281317
142,BKM10,4.0,7.0,5.8,1.98,-0.32,60.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.06871487874853428,0.003312756743747406
143,BKM10,4.0,8.0,5.8,1.98,-0.32,68.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.06422847605104785,0.0030382628385821047
144,BKM10,4.0,9.0,5.8,1.98,-0.32,76.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.057703006466155386,0.002809219800659011
145,BKM10,4.0,10.0,5.8,1.98,-0.32,84.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.055179215150095134,0.0026215432488972236
146,BKM10,4.0,11.0,5.8,1.98,-0.32,92.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.046677409890497644,0.0024698094723243583
147,BKM10,4.0,12.0,5.8,1.98,-0.32,100.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04337783460199256,0.0023483784607536634
148,BKM10,4.0,13.0,5.8,1.98,-0.32,108.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.041684737277769404,0.0022519940269513402
149,BKM10,4.0,14.0,5.8,1.98,-0.32,116.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.04150204906196091,0.0021760506177943015
150,BKM10,4.0,15.0,5.8,1.98,-0.32,124.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03932181077070581,0.0021166679030405005
151,BKM10,4.0,16.0,5.8,1.98,-0.32,132.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.042960247250292787,0.002070665789877459
152,BKM10,4.0,17.0,5.8,1.98,-0.32,140.0,0.5319559240512404,0.776625655806819,0.8162,-1.66815,3.515,0.039,0.03814358532291549,0.002035495718484485
