,index,QQ,xB,t,k,phi,F,F Error,ALU,ALU error,AUL,AUL error,ALL,ALL error,ReH,ImH,ReE,ImE,ReHt,ImHt,ReEt,ImEt
28,2.0,1.49,0.33,-1.331079802486117,5.75,59.99999999999999,0.26383002973877334,0.013496405233640159,0.032555611712050174,0.001595323622778181,0.056581127283837476,0.0027340685505610647,-0.20602114944850838,-0.010837799371584404,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
29,2.0,1.49,0.33,-1.331079802486117,5.75,75.00000000000001,0.6149152354002126,0.02927855031638643,0.010755226726015341,0.0005698920807161339,0.028023362117172934,0.0013857236831956634,-0.15454239866938588,-0.00803728391088968,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
30,2.0,1.49,0.33,-1.331079802486117,5.75,90.0,1.1184702117875616,0.052504315158105,0.005510802678926765,0.0002478899582518566,0.015313576658279624,0.0007953342251454287,-0.12207741293088506,-0.006243713422237841,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
31,2.0,1.49,0.33,-1.331079802486117,5.75,104.99999999999999,1.7326895381938523,0.082226675867288,0.0023466953091846113,0.0001226617724189348,0.01002483643463928,0.0004891950821289455,-0.10281953283869956,-0.005093742996624208,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
32,2.0,1.49,0.33,-1.331079802486117,5.75,119.99999999999999,2.2241500138760264,0.11576635888981067,0.0014451310089850754,6.59624058662836e-05,0.006505709418636236,0.00031108507387306436,-0.08286128534240494,-0.004345811933759265,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
33,2.0,1.49,0.33,-1.331079802486117,5.75,135.0,3.1303052634358077,0.14906445341909563,0.0007426712404605734,3.689878726947354e-05,0.0038995908813165337,0.0001971058779252364,-0.07878808773040477,-0.0038608570339150675,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
34,2.0,1.49,0.33,-1.331079802486117,5.75,150.00000000000003,3.864104573629122,0.17743193276709598,0.00039925289853535095,2.0102515552019524e-05,0.002422674333971027,0.00011704041405230582,-0.06486423107012944,-0.0035600895862627382,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
35,2.0,1.49,0.33,-1.331079802486117,5.75,164.99999999999997,3.959238737911885,0.1965165271243327,0.00017788771721464203,8.9298559299063e-06,0.0010998940263893609,5.468863358869077e-05,-0.06415290366332181,-0.003400061790277825,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
36,2.0,1.49,0.33,-1.331079802486117,5.75,180.0,3.986232965044782,0.2032469765129441,8.256874539902051e-20,4.017515178129874e-21,4.952294264339194e-19,2.5018229401368988e-20,-0.06419455131761662,-0.003359900037275171,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
37,2.0,1.49,0.33,-1.331079802486117,5.75,195.00000000000003,3.8864514679789752,0.19651652732283256,-0.00016940834117710042,-8.929855920886312e-06,-0.0010470796044468845,-5.468863353345014e-05,-0.06726631824785702,-0.003435778620595688,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
38,2.0,1.49,0.33,-1.331079802486117,5.75,209.99999999999997,3.652943051696161,0.1774319331640957,-0.00041081423873938803,-2.0102515507040614e-05,-0.002418579229209123,-0.00011704041379043066,-0.07671383150453777,-0.003640493904840441,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
39,2.0,1.49,0.33,-1.331079802486117,5.75,224.99999999999997,2.992626793541256,0.1490644540145953,-0.0006351747593228458,-3.689878712206602e-05,-0.0039881071813087044,-0.00019710587713781523,-0.07989975881136552,-0.004008441931064212,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
40,2.0,1.49,0.33,-1.331079802486117,5.75,239.99999999999997,2.32019584596138,0.11576635968381029,-0.0014472341179123272,-6.596240541387127e-05,-0.005901454187708119,-0.00031108507173944425,-0.09587507629240906,-0.004609643963055815,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
41,2.0,1.49,0.33,-1.331079802486117,5.75,255.0,1.8187241340545062,0.08222667685978742,-0.002708337618817467,-0.00012266177093837226,-0.009998642631762426,-0.0004891950762242214,-0.10951511188217834,-0.005584359135818801,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
42,2.0,1.49,0.33,-1.331079802486117,5.75,270.0,1.1410742004023555,0.05250431634910441,-0.004958422107688328,-0.00024788995262876087,-0.01647356668394938,-0.0007953342071041957,-0.15846300551906128,-0.007235215108830633,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
43,2.0,1.49,0.33,-1.331079802486117,5.75,285.0,0.5971277097341454,0.029278551705885825,-0.010641327253677873,-0.0005698920536702362,-0.026994352171596785,-0.0013857236174320896,-0.22362532861917062,-0.010316730576739047,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
44,2.0,1.49,0.33,-1.331079802486117,5.75,300.00000000000006,0.25551284167381194,0.013496406821639535,-0.0335896795465559,-0.0015953234350709674,-0.057402393980822884,-0.0027340682288680973,-0.355534403195271,-0.017218791831007926,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
45,2.0,1.49,0.33,-1.331079802486117,5.75,315.0,0.08866021456682982,0.004492185295448827,-0.11433682448877795,-0.006292938581621857,-0.13441282650808659,-0.006997425081580293,-0.7724201406558221,-0.039562299174978895,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
46,2.0,1.49,0.33,-1.331079802486117,5.75,329.99999999999994,0.010924314916783308,0.0005426463454256983,-1.418286799016403,-0.06956809539961424,-0.933339514316017,-0.04792754946897555,-5.0762896119851755,-0.2660924440031028,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
47,2.0,1.49,0.33,-1.331079802486117,5.75,344.99999999999994,-0.004797372346422294,-0.00023657067566195514,3.736225211122338,0.1966382860825988,1.9340999712424063,0.105018453354358,10.66787280729774,0.5455390214394321,-1.4668776870331044,0.5710225601255974,0.7522549789144853,0.0,-0.06925091502388363,0.5140833196853225,18.284620174547094,0.0
48,3.0,1.49,0.33,-2.08455370151429,5.75,0.0,-0.06995152987990333,-0.003415645194690994,-0.0,-0.0,-0.0,-0.0,0.07652259207448558,0.0037330498272446257,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
49,3.0,1.49,0.33,-2.08455370151429,5.75,14.999999999999998,-0.015114224970798777,-0.0007246944043676315,0.07032257073366532,0.0035950623958726836,0.0653107355817103,0.002882603896651433,0.5478729099851251,0.027118783098167173,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
50,3.0,1.49,0.33,-2.08455370151429,5.75,29.999999999999996,-0.012610054225601235,-0.000636316140252948,0.04838022021916439,0.0024635686510958137,0.01784289131616286,0.001036630908746598,0.7047045821765836,0.03541694975157098,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
51,3.0,1.49,0.33,-2.08455370151429,5.75,45.0,-0.007772086009807995,-0.0004114253232131823,0.05618544175805236,0.0028039808379055862,0.009602037589633086,0.0005336116595806091,1.501854781225806,0.07193772321032223,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
52,3.0,1.49,0.33,-2.08455370151429,5.75,59.99999999999999,0.0009767809123200695,4.881070467749726e-05,-0.3768099910069154,-0.01822713926643881,-0.014936070093297194,-0.0007955551044888642,-16.245681100048444,-0.8061694719537805,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
53,3.0,1.49,0.33,-2.08455370151429,5.75,75.00000000000001,0.01608309395303686,0.0008272197155440551,-0.016993521904866058,-0.0008435551219287898,0.0011545200686859875,5.599011993887725e-05,-1.3846218343050634,-0.061577294535949956,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
54,3.0,1.49,0.33,-2.08455370151429,5.75,90.0,0.04013850552235167,0.001954255312958598,-0.005108287309026516,-0.0002809588624934308,0.0008790847225573723,4.453480689472862e-05,-0.6338288526201638,-0.03248705323607692,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
55,3.0,1.49,0.33,-2.08455370151429,5.75,104.99999999999999,0.06135917267779777,0.00338383633339055,-0.002659220817126608,-0.00012649831874686748,0.0006452041557495577,3.020838509175905e-05,-0.43776800770203017,-0.022487337036033082,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
56,3.0,1.49,0.33,-2.08455370151429,5.75,119.99999999999999,0.09247519678841243,0.004988519237758293,-0.0012914953511694235,-6.523066109964772e-05,0.0003899955803209928,2.0092819095198725e-05,-0.3569717321329394,-0.01761246372416454,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
57,3.0,1.49,0.33,-2.08455370151429,5.75,135.0,0.14227260796305147,0.006576383022162721,-0.000667619208681562,-3.5738130517593046e-05,0.0002822767208599859,1.303893503799328e-05,-0.3073116630524621,-0.014895703508958745,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
58,3.0,1.49,0.33,-2.08455370151429,5.75,150.00000000000003,0.16684797407453947,0.00792631734444879,-0.0003797978963739917,-1.926206560576845e-05,0.0001530315341852683,7.84563059218224e-06,-0.2612121615613531,-0.013333251915084623,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
59,3.0,1.49,0.33,-2.08455370151429,5.75,164.99999999999997,0.16024503214663036,0.008833389730931982,-0.00017339461540460849,-8.511998262181434e-06,8.189137785704823e-05,3.6909096284145475e-06,-0.25681000440623286,-0.012507926838695683,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
60,3.0,1.49,0.33,-2.08455370151429,5.75,180.0,0.19181623120818678,0.009153098683214433,-7.467565833452832e-20,-3.823533234205878e-21,3.432969738439029e-20,1.6920073374113162e-21,-0.24969788404351928,-0.012239373442918993,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
61,3.0,1.49,0.33,-2.08455370151429,5.75,195.00000000000003,0.16384281071063492,0.008833389929431846,0.00018422653021690335,8.511998070903727e-06,-8.103041170018194e-05,-3.690909545474135e-06,-0.23806737257899807,-0.012473820947108166,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
62,3.0,1.49,0.33,-2.08455370151429,5.75,209.99999999999997,0.15973341665959215,0.007926317741448514,0.00037155876302199533,1.9262064641003334e-05,-0.00016507475993637769,-7.845630199223844e-06,-0.2537871889971612,-0.013256074598931175,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
63,3.0,1.49,0.33,-2.08455370151429,5.75,224.99999999999997,0.131506099174005,0.006576383617662328,0.0007269492383232397,3.573812728146144e-05,-0.0002556264080089038,-1.3038933857301695e-05,-0.3088598102106234,-0.014752517637303479,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
64,3.0,1.49,0.33,-2.08455370151429,5.75,239.99999999999997,0.10128163497989034,0.004988520031757798,0.001346752905076962,6.523065071718708e-05,-0.0003919163169473845,-2.0092815897118323e-05,-0.3260328789790851,-0.017351130751676408,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
65,3.0,1.49,0.33,-2.08455370151429,5.75,255.0,0.06563030198608705,0.003383837325889967,0.0025169293820699666,0.0001264982816441656,-0.0005499965670687692,-3.020837623146179e-05,-0.4706608800545102,-0.021980586860245697,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
66,3.0,1.49,0.33,-2.08455370151429,5.75,270.0,0.035096465915615535,0.0019542565039579636,0.005242781877549193,0.0002809586912662524,-0.0008734605641518641,-4.4534779753497845e-05,-0.5959191782671226,-0.031361640882503844,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
67,3.0,1.49,0.33,-2.08455370151429,5.75,285.0,0.01684115244274472,0.0008272211050434079,0.017657371521156897,0.0008435537049928714,-0.0011281109292500188,-5.599002589118583e-05,-1.200388752259296,-0.0581986877009078,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
68,3.0,1.49,0.33,-2.08455370151429,5.75,300.00000000000006,0.0009549545783309161,4.8812292676874916e-05,0.35175781941124507,0.018226546287002193,0.017577859817488353,0.0007955292228729528,-14.657009464493438,-0.7331541094865419,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
69,3.0,1.49,0.33,-2.08455370151429,5.75,315.0,-0.008202454197200306,-0.00041142353671373005,-0.054217739265869584,-0.0028039930134613916,-0.010715881821103574,-0.000533613976650132,1.1458991402336052,0.06071100867024007,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
70,3.0,1.49,0.33,-2.08455370151429,5.75,329.99999999999994,-0.012290980652097017,-0.0006363141552533683,-0.04816249305188427,-0.002463576336266256,-0.02139647384019272,-0.0010366341425453467,0.5088136989105143,0.025554826377721163,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
71,3.0,1.49,0.33,-2.08455370151429,5.75,344.99999999999994,-0.01463810775347699,-0.0007246922208678636,-0.0719205866593245,-0.003595073227806089,-0.05883576875989033,-0.002882612581945302,0.26380102730694094,0.012730928487757587,-0.9463822584263328,0.2154725555628588,0.4656903458905062,0.0,-0.14297277896985075,0.2453767519493772,10.779448485822435,0.0
72,4.0,1.49,0.33,-2.8380276005424627,5.75,0.0,-0.014725099446113766,-0.0007713785512358198,-0.0,-0.0,0.0,-0.0,0.3108851807183127,0.01530001821294767,-0.644094034439372,0.08823783990004058,0.31639868974361945,0.0,-0.12727991455628296,0.1172199537988724,7.314979329542154,0.0
73,4.0,1.49,0.33,-2.8380276005424627,5.75,14.999999999999998,-0.0141057945706681,-0.0007673703896602089,0.002378266386511488,0.00011569977020385475,0.0016895528394088957,8.510723121660861e-05,0.2924942178089469,0.016145832596385735,-0.644094034439372,0.08823783990004058,0.31639868974361945,0.0,-0.12727991455628296,0.1172199537988724,7.314979329542154,0.0
74,4.0,1.49,0.33,-2.8380276005424627,5.75,29.999999999999996,-0.015131941354024315,-0.0007492212649629211,0.002860079709136081,0.0001368819428772636,0.0015880824642429481,7.62321380015245e-05,0.33079977878356354,0.01817873987678158,-0.644094034439372,0.08823783990004058,0.31639868974361945,0.0,-0.12727991455628296,0.1172199537988724,7.314979329542154,0.0
75,4.0,1.49,0.33,-2.8380276005424627,5.75,45.0,-0.014413863072823312,-0.0007081771200963483,0.0023624033936179567,0.00013040511305258639,0.001015845122542594,5.0023815491826796e-05,0.4558805264681226,0.02190472590645554,-0.644094034439372,0.08823783990004058,0.31639868974361945,0.0,-0.12727991455628296,0.1172199537988724,7.314979329542154,0.0
76,4.0,1.49,0.33,-2.8380276005424627,5.75,59.99999999999999,-0.012872092025160506,-0.0006353691021204928,0.00271473400813924,0.00012380374028569577,0.0006002753907356631,3.0609999438999095e-05,0.5687391567124541,0.02829541283140723,-0.644094034439372,0.08823783990004058,0.31639868974361945,0.0,-0.12727991455628296,0.1172199537988724,7.314979329542154,0.0
77,4.0,1.49,0.33,-2.8380276005424627,5.75,75.00000000000001,-0.010724061728980324,-0.0005237824310254477,0.002504345039613183,0.00012505893916373213,0.0003287986558719861,1.7968642966416452e-05,0.8013170312134051,0.039815859045244165,-0.644094034439372,0.08823783990004058,0.31639868974361945,0.0,-0.12727991455628296,0.1172199537988724,7.314979329542154,0.0
78,4.0,1.49,0.33,-2.8380276005424627,5.75,90.0,-0.007589236468554706,-0.00037212549354158266,0.002755192514592193,0.0001439969934550071,0.0001826126658684582,9.139898332268484e-06,1.2353611852855424,0.06435043997601583,-0.644094034439372,0.08823783990004058,0.31639868974361945,0.0,-0.12727991455628296,0.1172199537988724,7.314979329542154,0.0
